work_id,department,asset_type,work_type,route,season,criticality,days_overdue,failure_probability,asset_availability_impact,train_density,passenger_trains,goods_trains,historical_failures,last_maintenance_days,route_importance,dependency_count,crew_size,complexity,weather_risk,equipment_required,location_km,corridor_capacity_hours,train_conflict_count,preferred_window_hour,block_feasibility,priority_score_target,priority_class_target,risk_score_target,risk_class_target,duration_hours_actual
WR-117621,TRD,OHE,Signal Cable Inspection,PUNE-SOL,Winter,3,8,0.19957303721079986,0.34073013254891416,67,59,18,3,746,0.8424802868755114,0,11,0.3384984984963772,0.4457571571943193,1,83.08778496320015,6.866759457659001,11,1,0.6191590981960091,0.49899232889967327,Medium,0.42537612517803514,Medium,5.92794567803404
WR-117622,S&T,Signal,Track Geometry Correction,PUNE-LNL,Summer,3,11,0.2268800520802527,0.4741582608471546,40,63,20,2,733,0.5270692152500538,3,5,0.5760783952250111,0.34538825270121665,3,6.470521910583144,2.210975233953531,0,2,0.8550712207402857,0.47741978688135517,Medium,0.40397776714813355,Medium,7.885488372835368
WR-117623,S&T,Signal,Signal Cable Inspection,PUNE-LNL,Monsoon,3,8,0.31163008442598256,0.5842119365879688,34,44,18,3,197,0.6347880240791466,0,9,0.10920852543078376,0.7265718560883243,1,64.28703943394201,4.857450787603594,16,3,0.4775884466483304,0.4832847921152932,Medium,0.47331902245233415,Medium,4.830695267244107
WR-117624,TRD,Turnout,Signal Cable Inspection,PUNE-LNL,Summer,4,13,0.1517774842135143,0.6405627165992037,46,57,23,3,313,0.8846188489351982,1,7,0.9405695235318291,0.19628804146313927,1,162.142152260357,3.35845701935692,18,2,0.38922225195820864,0.6591130340355641,High,0.5175803054806372,Medium,7.156563232971689
WR-117625,TRD,Signal,Track Geometry Correction,LNL-KARJAT,Summer,2,2,0.3549041968600295,0.42297961501819914,53,32,16,2,115,0.48357943465040887,0,10,0.7284730725729728,0.018546030448150397,3,172.7038795363301,7.675850853267717,8,3,0.9968492149689555,0.4535585527940115,Medium,0.4230331371883469,Medium,6.188915082870993
WR-117626,TRD,Mast,BPAC Maintenance,PUNE-SOL,Winter,3,5,0.6614697270460734,0.606682463240734,37,28,5,2,643,0.35166303773370094,1,12,0.16787698799572306,0.07873813224756032,5,108.40044653201467,4.975521959707391,0,0,0.3566527600900307,0.5563169264398712,Medium,0.571675502184763,High,6.8890639946501295
WR-117627,TRD,Signal,Point Machine Maintenance,PUNE-MMR,Winter,1,8,0.3472410175385156,0.6804344396601104,88,21,6,4,847,0.5214462591035747,3,10,0.7274045889100386,0.4501428134340839,1,28.114586314811813,3.3799113759580477,18,4,0.9286492678068263,0.45404972379324304,Medium,0.49175351391839367,Medium,8.39619519916463
WR-117628,TRD,OHE,Signal Maintenance,PUNE-LNL,Monsoon,4,7,0.08177278369016909,0.6433174238919989,21,13,22,1,692,0.3691315636296588,0,11,0.7704681346942878,0.6746908124768384,4,107.97480461187698,4.604464731858755,2,2,0.6591569268689852,0.5157948758970087,Medium,0.37450384412115706,Medium,7.8162092338466636
WR-117629,S&T,Rail,Track Geometry Correction,PUNE-SOL,Summer,1,10,0.1324319588842618,0.4716123542992934,72,60,6,4,835,0.527390518406805,6,7,0.6800982018504885,0.03639848666758794,6,226.1005013015321,2.468172047370559,14,23,0.7214711327508088,0.38046249649295294,Medium,0.2626814620561332,Low,10.010733911933702
WR-117630,S&T,BPAC,Mast Foundation Inspection,PUNE-LNL,Winter,2,12,0.2578670284834496,0.8484146237553124,99,63,24,2,731,0.6618794788888263,1,7,0.5106032814367379,0.5309220304682113,2,122.64253123728002,2.8894749768784376,11,22,0.9026226424720515,0.5575726210919214,Medium,0.4918833671110607,Medium,8.189850904360778
WR-117631,TRD,Track,Signal Maintenance,KYN-PNVL,Winter,1,6,0.14010652938833865,0.3394015201006642,97,17,21,3,547,0.676240237278819,1,4,0.668257833336153,0.4574166508595955,5,32.15949542112526,7.986589051736175,5,22,0.5247973232429576,0.3618077432109678,Medium,0.3713984542819488,Medium,8.060562538685744
WR-117632,TRD,Rail,Point Machine Maintenance,LNL-KARJAT,Monsoon,3,12,0.7458338573208685,0.35628985477934083,69,21,19,1,720,0.882966092667321,6,2,0.35095348275551685,0.9079391217487701,3,49.785631388379656,7.2172318377375895,17,3,0.8985700863482011,0.6303684008007537,High,0.5839311506552721,High,9.412850087400852
WR-117633,TRD,OHE,Rail Joint Renewal,PUNE-LNL,Monsoon,2,7,0.5955060853300437,0.48332535833827295,70,60,16,2,156,0.651988531447834,2,8,0.8803007015900438,0.5076885016419728,5,55.80623835340212,6.455421240692014,9,5,0.9801616956402782,0.5364519840954524,Medium,0.48940219530026946,Medium,7.419545429042796
WR-117634,TRD,Point Machine,Signal Cable Inspection,LNL-KARJAT,Monsoon,4,6,0.15622359088238374,0.24210337567872678,41,53,16,3,338,0.4727713502436991,1,8,0.7002401609545478,0.8310656937198927,6,149.58874092980955,5.01029417193542,12,5,0.69294830916047,0.4885172110632614,Medium,0.3220214184085245,Medium,7.535835672105017
WR-117635,TRD,OHE,BPAC Maintenance,PUNE-LNL,Monsoon,4,8,0.2149403594974394,0.4759424179661707,35,48,10,3,452,0.8635954201744198,1,12,0.5844159469670261,0.8632710012505135,3,118.72733816136632,7.062324021996713,15,23,0.8945103440195548,0.6368509154213262,High,0.4186486930014048,Medium,8.261704761029968
WR-117636,Engineering,OHE,OHE Maintenance,PUNE-LNL,Winter,4,8,0.4491753152910118,0.4032308320123768,76,11,24,2,571,0.45310827623027716,5,3,0.6815561327722187,0.054504879363710845,1,3.7896819356163514,6.992756893928493,4,3,0.4786242838124202,0.6187234411165529,High,0.4544975437422992,Medium,7.968759269330856
WR-117637,Engineering,BPAC,Point Machine Maintenance,PUNE-LNL,Winter,3,8,0.5453069859726032,0.2826919441013752,101,40,23,5,423,0.502032804164107,0,12,0.4820478432127605,0.6345843021317293,1,184.66038555499196,6.322891361257547,15,4,0.8125121966940276,0.571535672145135,Medium,0.5758233534252142,High,7.131555414843662
WR-117638,TRD,Signal,Point Machine Maintenance,PUNE-MMR,Winter,4,7,0.31157047669405175,0.31210171245748225,80,56,8,2,343,0.8282996506273709,2,9,0.6343013261917313,0.29361423122236996,4,119.11676232001822,2.0458408823058476,17,1,0.565099421820823,0.5783567243076702,Medium,0.47136187335132673,Medium,7.3752755856633465
WR-117639,S&T,BPAC,Rail Fracture Inspection,KYN-PNVL,Monsoon,3,13,0.7676084658040949,0.5482088351714077,44,18,21,4,498,0.5626894169962047,3,10,0.8721988552769688,0.41428373871882473,1,178.3145098928384,3.732290387736587,6,5,0.9078662796610365,0.6297064204374727,High,0.6511923227626796,High,7.102348420093515
WR-117640,Engineering,Turnout,BPAC Maintenance,PUNE-MMR,Monsoon,2,5,0.31941276062581847,0.3451833771440703,101,42,4,2,777,0.88814113736581,6,10,0.30737707303634915,0.14649949453444533,5,13.690269973747338,6.262851065394449,18,22,0.8139454224825899,0.4807152690069259,Medium,0.4160377146497992,Medium,9.156510236049694
WR-117641,TRD,Point Machine,Signal Cable Inspection,LNL-KARJAT,Winter,4,6,0.030288602559380713,0.4461905384088824,52,57,8,3,64,0.47129357546894823,0,8,0.8320573331826022,0.6974654504642338,2,239.6455733435522,5.390027865511856,19,3,0.6111089037364064,0.5155191954633819,Medium,0.299431016635619,Low,6.109441960333582
WR-117642,Engineering,Point Machine,Rail Fracture Inspection,KYN-PNVL,Winter,1,9,0.6046880246790288,0.709009139472785,21,28,21,3,824,0.8126367737983773,0,12,0.673864390248571,0.7491688979668863,6,210.07497552770184,6.670314703442429,1,4,0.7929984598786413,0.46699543436302754,Medium,0.5742862088920117,High,7.3281555816602495
WR-117643,Engineering,Cable,OHE Insulator Replacement,DD-PUNE,Winter,3,7,0.32911775735804427,0.4767484795425298,81,49,12,4,329,0.6757053330788574,0,10,0.6383344059500622,0.352201106083601,1,213.48420252238097,5.72782787120952,1,1,0.3987517777795928,0.5377802518477028,Medium,0.5057317111475687,Medium,5.774441361147559
WR-117644,S&T,BPAC,Signal Maintenance,PUNE-MMR,Winter,1,5,0.30360911084414527,0.33390141743170615,70,29,6,4,357,0.7486228698717912,3,8,0.5320542674250969,0.11625812440495953,4,170.74569875876725,2.9333363306345213,3,3,0.6904778047265766,0.3907940920851518,Medium,0.34979748284571827,Medium,7.001639984893028
WR-117645,S&T,Cable,Rail Joint Renewal,KYN-PNVL,Winter,4,10,0.09596527966337602,0.5052664571766264,21,16,17,5,20,0.6464855725898457,6,8,0.7027874251483581,0.481158185694745,2,127.5856058031995,2.6007326711987284,5,3,0.5377475683147612,0.5749721834008208,Medium,0.48796293236609023,Medium,6.422786884387965
WR-117646,Engineering,Turnout,OHE Insulator Replacement,PUNE-LNL,Summer,1,7,0.2891085706886414,0.4220791532914108,60,47,11,3,772,0.6614979264513741,4,5,0.7120095074164999,0.9922549168011651,3,102.7668234343587,5.980345437230229,3,4,0.7766409310775451,0.42281570995050194,Medium,0.3903717809955241,Medium,8.595959790721006
WR-117647,TRD,Track,OHE Insulator Replacement,PUNE-SOL,Winter,4,4,0.5597340501031554,0.45510068693344347,75,57,12,2,533,0.4193097768235342,5,9,0.18649191221595557,0.7016037315232515,5,179.55281658294805,4.0896199637517405,3,4,0.9850482844876899,0.5666288061183654,Medium,0.49033556945209855,Medium,7.266298933910361
WR-117648,Engineering,Turnout,Rail Fracture Inspection,PUNE-LNL,Winter,3,2,0.6468241317566613,0.7737157696063159,100,26,20,2,446,0.7375462338873595,5,11,0.39872569958555326,0.17897881443823038,4,92.655091248286,7.267787658663932,15,4,0.9466455101390613,0.6671912941468789,High,0.6382525033927624,High,6.844183703585092
WR-117649,S&T,Rail,Track Geometry Correction,PUNE-MMR,Winter,2,10,0.46778612660283303,0.38859190069781546,55,47,23,4,628,0.7488109115146193,4,8,0.894336937020631,0.1790249633545794,1,193.51956594393525,7.504103944573613,7,0,0.3867787560343395,0.4801341407192226,Medium,0.5427184124829265,Medium,8.27667527213411
WR-117650,Engineering,Point Machine,Signal Maintenance,KYN-PNVL,Summer,4,7,0.407377783148431,0.4708984969318871,80,58,16,3,225,0.923060841805585,4,11,0.5583338617799233,0.07544440478808434,2,91.05961172575319,6.827553866983387,1,4,0.8671754048281669,0.710277426110898,High,0.5176973475284852,Medium,6.237502908968563
WR-117651,Engineering,Cable,Mast Foundation Inspection,PUNE-SOL,Winter,2,5,0.2911262304878526,0.33854770591710037,46,27,11,4,611,0.46751961969548617,2,2,0.3314211541603189,0.44961500148497624,1,57.59263826801509,6.987403098805986,1,1,0.6508200652528864,0.3773718600268087,Medium,0.3195428380240538,Medium,6.741227666565799
WR-117652,TRD,Mast,Track Geometry Correction,PUNE-MMR,Winter,2,9,0.19750356946261416,0.2187944438294291,97,49,16,4,642,0.6020187494164343,6,4,0.6110010819448007,0.6189143355329699,6,240.74532467781987,3.7930261253436717,18,2,0.8489325763859661,0.4453962464898985,Medium,0.3078701875694914,Medium,10.280696957192665
WR-117653,S&T,BPAC,Signal Maintenance,DD-PUNE,Monsoon,1,8,0.355538889164382,0.6762010144665044,42,61,16,2,72,0.7848859862862296,6,8,0.57368913717429,0.23818243737829703,6,219.18426222991488,4.890359314438522,6,22,0.39064366023859154,0.4102218171081425,Medium,0.4949375968083541,Medium,7.186086784305236
WR-117654,Engineering,OHE,Signal Maintenance,LNL-KARJAT,Monsoon,3,13,0.4730753236786072,0.5631649651144431,100,18,24,4,595,0.8661020565152843,1,9,0.8220446524376088,0.6355027202652284,1,31.916264352407797,4.252253420968416,18,22,0.7893015572310855,0.6874960940364931,High,0.5976814256532552,High,8.443379796911508
WR-117655,TRD,Rail,Signal Cable Inspection,PUNE-MMR,Summer,4,10,0.5493786159255258,0.5628914676837738,61,12,2,5,226,0.8787902325098393,3,9,0.28341163496935373,0.2732489104253705,6,92.03741313872834,5.541769471506539,1,22,0.9729205659653171,0.6724367546187977,High,0.6435817616235231,High,5.656390225162189
WR-117656,Engineering,OHE,Signal Maintenance,PUNE-SOL,Monsoon,4,8,0.29225178859416995,0.9382874919953884,66,48,20,3,672,0.7073089791571237,0,6,0.33584124314385794,0.0526357602299925,4,53.03724808541899,5.940664494051647,5,23,0.607813502456894,0.6951964499966972,High,0.5622029969709978,High,7.552735428597492
WR-117657,S&T,Mast,Point Machine Maintenance,LNL-KARJAT,Summer,2,12,0.09779046835942957,0.3011819055034127,64,19,9,3,320,0.5452195541006686,1,11,0.7177501951300999,0.8093422272424335,2,25.652487658706868,2.520998157407845,16,5,0.42759755255657117,0.4180247056680389,Medium,0.3015173410371308,Medium,7.0103378619441035
WR-117658,Engineering,Cable,Rail Fracture Inspection,PUNE-SOL,Winter,3,7,0.35054332895595625,0.5856089245615862,99,36,23,1,554,0.9715729986387998,4,2,0.3914921041797743,0.1753537637265622,3,102.35226416473195,2.225610948551899,18,22,0.9788114753636792,0.6242669224091093,High,0.5023166525168408,Medium,7.027224504547306
WR-117659,S&T,Mast,Track Geometry Correction,KYN-PNVL,Monsoon,4,4,0.344829583123495,0.46120794659321296,25,24,12,3,672,0.43216631320194415,2,6,0.6688452635723978,0.8687577566397544,5,59.1289911815488,6.131434375948658,7,2,0.8982433034945322,0.5716296486755797,Medium,0.48701541986907654,Medium,8.965680055723803
WR-117660,TRD,BPAC,Signal Cable Inspection,PUNE-SOL,Winter,2,9,0.6334232582648878,0.8951236949223559,66,26,4,1,332,0.594451857801025,3,8,0.4751806311575699,0.0019842108908918465,1,150.4187583333721,7.402322382259918,12,22,0.6087646281156929,0.601630130707942,High,0.6210600005910142,High,6.17706214726017
WR-117661,TRD,Signal,Track Geometry Correction,PUNE-SOL,Monsoon,1,9,0.1349116971775685,0.6129861818526475,81,61,24,2,416,0.4071097756114273,5,6,0.8944141519707794,0.9661210168107711,5,84.14446357199712,6.834199027245155,11,4,0.3653912148540345,0.4176768080495624,Medium,0.3314665513852061,Medium,9.965156562311792
WR-117662,S&T,Cable,Rail Fracture Inspection,DD-PUNE,Winter,1,7,0.35370880879352856,0.6089029036183563,104,20,3,4,218,0.5324765715928134,0,8,0.6700133397306549,0.3694752688842605,4,52.509532737134016,7.756216066064923,6,23,0.5304828320568371,0.438178844583058,Medium,0.4371040439590521,Medium,5.814551685980893
WR-117663,S&T,Track,Mast Foundation Inspection,PUNE-MMR,Winter,1,14,0.5595865991336073,0.3208442300872056,61,28,14,2,849,0.5188156892838556,6,2,0.5771357751138777,0.49591368566502514,2,232.5106803849107,3.501401745374301,15,23,0.7347850914008804,0.4192002327145312,Medium,0.42475027769309226,Medium,9.507712365615843
WR-117664,TRD,Track,Point Machine Maintenance,KYN-PNVL,Summer,3,6,0.2474571438811717,0.6375324213823123,98,14,6,5,182,0.9094597257710845,3,7,0.5823947710546756,0.9411187993879506,4,246.21243485540123,7.4493087374890266,17,1,0.3642045499226316,0.5959034149171205,Medium,0.463507366428909,Medium,8.587871104258113
WR-117665,Engineering,BPAC,Point Machine Maintenance,PUNE-SOL,Winter,4,7,0.18708520087014763,0.7295162197311704,49,26,16,0,62,0.6077633919688494,3,8,0.8906518565246395,0.90683863535043,3,16.25632720977724,5.970074404758079,10,5,0.8242601590395535,0.6405329779543113,High,0.4506822095987204,Medium,7.0512049860839285
WR-117666,TRD,Signal,BPAC Maintenance,PUNE-SOL,Summer,4,10,0.2776717954705642,0.3688907061327793,29,42,4,3,62,0.43139653626333746,4,6,0.5415196735468402,0.2106626533469511,4,44.40257692534996,5.951409901642893,6,2,0.5497743604384525,0.5466638205281242,Medium,0.43476289420701175,Medium,6.78910413413035
WR-117667,TRD,OHE,Track Geometry Correction,PUNE-SOL,Summer,4,7,0.2117474050568156,0.7894746528414242,97,14,14,2,248,0.9628473105725881,6,7,0.8305695203510197,0.20931273408439743,5,155.25951374673684,5.794070557540552,11,2,0.4693187570389013,0.7429553843614972,High,0.5389279001756331,Medium,9.090470349322551
WR-117668,TRD,Cable,Rail Joint Renewal,PUNE-MMR,Monsoon,2,7,0.31157191838867754,0.5466525285274508,32,12,9,4,76,0.9978656394712434,1,12,0.6275844165505752,0.8483933995054895,2,90.55716978336284,7.2847796926794395,5,3,0.6118430805078177,0.4857932472728461,Medium,0.44357869051751425,Medium,6.028780735203004
WR-117669,TRD,OHE,Mast Foundation Inspection,PUNE-SOL,Monsoon,4,9,0.2895546098084525,0.43100479159911664,89,44,3,1,534,0.4756327100655242,3,12,0.8228332953159707,0.6017661321641269,4,185.06772647675632,2.858498172141032,10,5,0.9970882358809084,0.6055423332720343,High,0.4586884636926633,Medium,7.692310313229911
WR-117670,Engineering,OHE,Signal Cable Inspection,PUNE-LNL,Winter,2,9,0.3086615029132845,0.33070229432628334,76,20,24,3,141,0.372532994470917,5,5,0.8555335234456003,0.48952179701445564,6,215.63325919494056,3.6178884645762355,14,22,0.6702189859578115,0.43649612753807887,Medium,0.37644550219502415,Medium,7.691793823146142
WR-117671,TRD,Point Machine,Signal Maintenance,KYN-PNVL,Monsoon,3,7,0.15424011363554038,0.35184293241236003,23,31,19,0,363,0.6832112829799377,4,11,0.47168612482254,0.23373857373198792,5,141.26653199371182,6.689139542686059,1,23,0.6222162958400556,0.43944905756836816,Medium,0.29258278520686326,Low,6.587038924301696
WR-117672,TRD,Point Machine,OHE Insulator Replacement,DD-PUNE,Monsoon,1,5,0.1581987004088057,0.785457807665439,89,42,2,3,398,0.5519392737143591,1,3,0.9076360549550511,0.6302302977014124,1,63.02353710251327,4.03460822177489,5,1,0.6527282772215894,0.43007000558469555,Medium,0.49356513010882036,Medium,7.730717696052405
WR-117673,Engineering,Cable,Signal Cable Inspection,PUNE-SOL,Winter,4,6,0.2359997727382607,0.249807149665374,59,44,16,1,39,0.7757922643277274,3,4,0.9694217410643776,0.36110037742169243,6,216.0191046263947,5.7617463015221615,14,3,0.35139794576710387,0.5874413242755726,Medium,0.4156619862140262,Medium,6.941621291969971
WR-117674,TRD,Point Machine,Point Machine Maintenance,KYN-PNVL,Summer,1,8,0.1594910379534136,0.2997952222344779,63,38,22,2,522,0.539743027475348,4,6,0.13075755888833038,0.5493906432552498,4,133.5191276493847,4.863522110118341,18,23,0.837258264066142,0.2739041721929738,Low,0.2856942235868308,Low,7.697998973787636
WR-117675,TRD,Cable,Rail Joint Renewal,PUNE-SOL,Winter,2,14,0.1755154897115513,0.15649049169225215,47,64,6,0,94,0.5360673451204387,6,5,0.931613177511383,0.8456417500547828,4,237.17133488959806,2.2013786378981983,19,23,0.7221837545443043,0.3987951137420881,Medium,0.2573741791449924,Low,7.865440088525444
WR-117676,TRD,Cable,Rail Fracture Inspection,DD-PUNE,Summer,3,7,0.3870165294879244,0.6793470043902566,80,42,12,2,119,0.5456124327062086,3,2,0.805473156432211,0.920076553357467,5,28.510436908150528,7.2177892649550195,1,23,0.52819523639296,0.6130211280192275,High,0.5872761484324248,High,6.841217214241188
WR-117677,Engineering,Point Machine,OHE Maintenance,PUNE-LNL,Monsoon,3,4,0.17198234563233536,0.6039130636289746,60,20,24,1,494,0.9660725797045084,5,10,0.5710087385381911,0.04749074835796108,2,12.373360265628659,2.263768148413853,17,5,0.9500244638618285,0.5494149854586761,Medium,0.45579462166901225,Medium,7.555726849805252
WR-117678,TRD,Rail,Signal Cable Inspection,PUNE-SOL,Winter,2,4,0.42279083058729455,0.454534980198245,74,59,19,4,99,0.4335394448238632,6,5,0.4061684931035143,0.8004861974911551,4,30.756705255810452,3.0691244646778957,3,22,0.6033893980545209,0.48875938425154153,Medium,0.3961508325673786,Medium,6.023054095904775
WR-117679,Engineering,OHE,OHE Maintenance,PUNE-LNL,Monsoon,1,8,0.05923068521243478,0.5537902535477848,99,26,20,6,618,0.6869338637378752,2,9,0.6787826079405388,0.2802948383978585,3,205.77873007575562,3.801071182487677,10,2,0.7195169201289293,0.4462702205315595,Medium,0.32742495156379614,Medium,8.551052346706387
WR-117680,TRD,Track,Rail Joint Renewal,LNL-KARJAT,Winter,3,11,0.42011989026357094,0.5197966313033121,29,17,15,4,468,0.9729741691526477,6,7,0.8705693854347202,0.1977263817281435,6,191.89522163957238,2.867968063989018,3,3,0.3916798261803053,0.6019444830165791,High,0.5984173783490827,High,9.01954681475281
WR-117681,S&T,BPAC,Rail Joint Renewal,LNL-KARJAT,Monsoon,2,8,0.144360495027665,0.4410439368619983,87,41,8,0,60,0.4123311829951182,5,12,0.6644819517911408,0.20658323397378064,4,9.888628093995377,2.766368599035208,1,2,0.3904383430875043,0.4559874627507869,Medium,0.2942911269295296,Low,5.948977956963831
WR-117682,TRD,Cable,Rail Joint Renewal,PUNE-LNL,Summer,3,6,0.5490254215599074,0.49822040427360603,40,39,5,4,485,0.7058761410379111,0,8,0.22432930111388769,0.35822763847618433,1,147.233676928324,3.9693598756129087,0,3,0.6229654503505337,0.5365428394834115,Medium,0.4921674095310907,Medium,5.983463611518786
WR-117683,Engineering,BPAC,Signal Maintenance,PUNE-LNL,Winter,3,5,0.3313143179421662,0.6593442486148188,101,40,7,0,564,0.995123866556947,0,2,0.4977328090236819,0.08620107331585447,5,82.65262012629427,5.426848560021246,14,0,0.5375306117614997,0.6183637812934254,High,0.5303418639702372,Medium,7.970307950682054
WR-117684,TRD,Mast,Signal Cable Inspection,LNL-KARJAT,Summer,2,7,0.39699634599868844,0.28485840907740495,69,42,3,6,301,0.5055886980915676,3,10,0.24231856722944212,0.9946980543148937,2,230.88267147021028,7.330567987419136,7,3,0.735229151316851,0.4189076915716463,Medium,0.4040039557244401,Medium,5.900885850816664
WR-117685,S&T,Mast,Rail Fracture Inspection,LNL-KARJAT,Winter,3,8,0.4658491367173057,0.7063905548773788,91,50,6,2,523,0.6766384624871755,0,7,0.41039575894578617,0.3933740679531762,4,14.196339728922592,5.175090397917625,9,2,0.6176165428396534,0.6461566879338627,High,0.5795799028925088,High,5.836091483263708
WR-117686,Engineering,Mast,OHE Insulator Replacement,LNL-KARJAT,Monsoon,3,9,0.7564404706617098,0.409863492866142,97,47,18,2,651,0.7570525839053734,1,5,0.25653515287978146,0.23550586653481576,5,98.88103811000664,2.7687632055246,1,0,0.7019101392130132,0.6463024242862402,High,0.5828473820799136,High,6.947397116224662
WR-117687,S&T,Turnout,Signal Maintenance,KYN-PNVL,Winter,3,9,0.21649485796675932,0.7155597604064861,72,20,12,1,625,0.8083467968158503,2,3,0.3800396254841256,0.9588358184353853,4,32.85800879719619,3.762882629569696,13,5,0.38376035320475843,0.6176861391063739,High,0.5118853665780966,Medium,8.46094137466794
WR-117688,TRD,Point Machine,Signal Cable Inspection,PUNE-LNL,Monsoon,2,6,0.22334036190134057,0.6195964863670214,34,49,20,0,852,0.7005171151926598,2,8,0.24051890183803076,0.7853890886064642,3,98.28774701296553,7.485200906248355,6,0,0.6124894696617724,0.41565191887156244,Medium,0.379122756615201,Medium,7.0693880493888095
WR-117689,S&T,Cable,Signal Cable Inspection,PUNE-MMR,Winter,1,7,0.3584511325463156,0.5226449753314976,20,64,3,2,126,0.6978714248445342,6,11,0.4333303241868558,0.06471213807094522,5,237.95978162880013,2.499958027545429,11,23,0.7952352166031262,0.3769641931038975,Medium,0.3628671288177186,Medium,5.8450398445808
WR-117690,Engineering,Mast,Mast Foundation Inspection,DD-PUNE,Winter,1,4,0.6358699608836736,0.2584489594684921,104,62,20,3,153,0.8726831768181721,0,11,0.10665312856512726,0.37848954036306115,4,56.01264802763087,7.231046176923405,13,3,0.38252020158205996,0.44831228243647037,Medium,0.48907793778099345,Medium,5.31300262425408
WR-117691,Engineering,Cable,Point Machine Maintenance,DD-PUNE,Summer,1,9,0.28253785936006504,0.8135155077985656,80,13,6,2,765,0.9042743792396486,6,3,0.35737018039882695,0.3453490617245981,1,212.4716268278417,5.384785162496988,4,4,0.937997922641521,0.48552436271930877,Medium,0.4752313924631902,Medium,7.896401406714572
WR-117692,S&T,Signal,Mast Foundation Inspection,DD-PUNE,Winter,3,16,0.2535486996942666,0.561613800156218,53,37,8,0,636,0.9375053487427425,3,5,0.7630077021266827,0.20854895204807533,2,80.27109114126054,5.855756269588456,15,3,0.6226777766380843,0.609701564439171,High,0.461456282121835,Medium,7.73620860142805
WR-117693,Engineering,OHE,Rail Joint Renewal,DD-PUNE,Monsoon,4,6,0.38827423609355555,0.4937055306249848,90,22,6,1,394,0.6246762551316866,0,6,0.724626541394362,0.9901537378744352,1,31.63149712243446,7.478666044198958,12,5,0.7070758698828563,0.6482512374809885,High,0.6022812012971568,High,7.494085581926409
WR-117694,Engineering,Point Machine,OHE Maintenance,LNL-KARJAT,Winter,1,14,0.29396986765545985,0.544025781823073,30,25,12,4,302,0.7914510119449474,6,4,0.23326051683256158,0.8483440513884776,1,112.60885439035806,7.478407673512359,10,2,0.7745346177389116,0.4265818861663468,Medium,0.43469726002062675,Medium,7.598991422500736
WR-117695,TRD,Cable,Signal Maintenance,LNL-KARJAT,Monsoon,3,8,0.24268460476139436,0.5614504383015,27,56,2,1,467,0.7471115607168698,0,10,0.7898804257208013,0.7904437880984112,6,110.5437907470545,3.628377374603283,5,2,0.6124922079697013,0.5252590911253358,Medium,0.4870091213277498,Medium,7.772703903064046
WR-117696,Engineering,BPAC,Mast Foundation Inspection,PUNE-LNL,Monsoon,3,8,0.03634016229254943,0.5544347834963865,48,11,17,2,143,0.8508141189720924,1,3,0.2335982564138389,0.5130993202049579,6,89.22003890614263,7.141398369771462,10,5,0.8202978438725097,0.502098579401285,Medium,0.39826926216452513,Medium,6.915538061538912
WR-117697,S&T,Mast,OHE Maintenance,LNL-KARJAT,Winter,1,9,0.6402110622016706,0.5700833293463207,41,46,7,2,105,0.9381716350602792,1,12,0.8610959486192644,0.3833354435399706,3,25.108021751892085,3.4938949878995436,13,23,0.727597030106581,0.5327494045095604,Medium,0.6234866714431377,High,6.8024844574401255
WR-117698,TRD,BPAC,Point Machine Maintenance,DD-PUNE,Monsoon,2,11,0.5784098690330483,0.7692169346820598,94,60,3,1,565,0.8520761304477131,4,12,0.7362389200445967,0.7840903196724516,5,242.182871968168,4.5793873703214985,18,3,0.8482998099015711,0.6117502869171112,High,0.592617365357458,High,9.560322493373421
WR-117699,S&T,Cable,Signal Cable Inspection,KYN-PNVL,Monsoon,4,13,0.08064819433147148,0.483135426229545,58,39,6,2,488,0.400304765653273,1,11,0.33407609367637686,0.021480939150388845,6,34.54470161047779,4.448421243976398,5,4,0.9577230225694072,0.5218541910238953,Medium,0.32962174977276315,Medium,5.152610668750024
WR-117700,S&T,Rail,Signal Cable Inspection,PUNE-SOL,Monsoon,3,5,0.5637116260285417,0.7669411928266633,64,16,20,0,664,0.43530048077907896,5,10,0.9082709581217883,0.5023039723608527,2,118.85829555336296,5.0845733595328415,9,22,0.804401303027453,0.6237871960651544,High,0.6145675888352934,High,7.457496612606585
WR-117701,Engineering,Cable,Rail Joint Renewal,KYN-PNVL,Winter,3,10,0.35585778662091816,0.5721854710759693,73,16,5,2,252,0.7954173040948465,6,6,0.7964335139774599,0.6764176546173255,5,31.405031110288306,7.906827749807046,15,4,0.5097599392257431,0.6004156737129162,High,0.49806648136741394,Medium,8.196958670067714
WR-117702,Engineering,Cable,Track Geometry Correction,PUNE-MMR,Summer,1,8,0.2058366294813296,0.2548714258827559,27,31,21,4,245,0.5689213370816161,6,5,0.48354121352543766,0.6368107003427912,3,59.07511839737092,5.173717318265424,1,23,0.515132296892031,0.27168904700238794,Low,0.2854458382363564,Low,7.274781865295863
WR-117703,S&T,Point Machine,BPAC Maintenance,PUNE-LNL,Summer,2,9,0.34312310520961303,0.04758797491255779,101,48,14,3,456,0.5367949125396141,4,5,0.809745828351786,0.4200627514864045,1,131.69778930254012,5.460311547038457,1,5,0.7358063666386994,0.4150170245741905,Medium,0.3400489842148689,Medium,8.181075719428781
